Outlets	Modes	Supercatchment	StreamID
1773	2383	3	72
2225	2635	3	72
299	2224	3	73
704	2384	3	73
1091	2805	3	73
2743	2991	3	73
2871	3205	3	73
299	2224	3	74
720	2384	3	74
1676	2693	3	74
1115	2805	3	74
2116	2838	3	74
2766	2966	3	74
299	2224	3	77
1142	2237	3	77
1551	2307	3	77
704	2381	3	77
1958	2616	3	77
300	2224	3	81
1149	2238	3	81
1560	2307	3	81
705	2381	3	81
1381	2385	3	81
1871	2466	3	81
2071	2639	3	81
2456	2946	3	81
1472	2133	3	82
299	2224	3	82
1114	2237	3	82
1779	2265	3	82
720	2381	3	82
2007	2392	3	82
2143	2596	3	82
2498	2750	3	82
299	2224	3	83
704	2390	3	83
894	2501	3	83
2444	2779	3	83
2805	2928	3	83
299	2224	3	84
704	2390	3	84
918	2501	3	84
2168	2686	3	84
2267	2778	3	84
1998	2080	3	85
1490	2134	3	85
1732	2166	3	85
299	2224	3	85
1171	2239	3	85
1844	2338	3	85
735	2381	3	85
299	2224	3	86
704	2381	3	86
1138	2948	3	86
2865	3074	3	86
1830	3225	3	86
1467	2133	3	87
299	2224	3	87
1114	2237	3	87
720	2381	3	87
1959	2519	3	87
2549	2666	3	87
1467	2129	3	88
1745	2166	3	88
299	2224	3	88
1159	2239	3	88
704	2381	3	88
1975	2465	3	88
299	2224	3	89
1134	2238	3	89
1551	2316	3	89
704	2381	3	89
1389	2385	3	89
1693	2581	3	89
1949	3005	3	89
2694	3385	3	89
299	2224	3	92
704	2381	3	92
1873	2837	3	92
1175	2948	3	92
1467	2129	3	95
299	2224	3	95
1114	2237	3	95
1722	2280	3	95
704	2381	3	95
2233	2853	3	95
2779	3024	3	95
299	2224	3	96
1114	2237	3	96
720	2381	3	96
1957	2414	3	96
1472	2445	3	96
2085	2612	3	96
299	2224	3	97
1149	2238	3	97
704	2381	3	97
1479	2418	3	97
2148	2563	3	97
2356	2595	3	97
1838	2610	3	97
2644	2829	3	97
299	2224	3	98
1114	2237	3	98
720	2381	3	98
1472	2418	3	98
2008	2752	3	98
299	2224	3	99
1114	2237	3	99
704	2381	3	99
1463	2418	3	99
1959	2497	3	99
2239	2926	3	99
2652	3027	3	99
299	2224	3	100
1142	2237	3	100
2040	2255	3	100
704	2381	3	100
1478	2454	3	100
1760	2523	3	100
299	2224	3	101
1114	2237	3	101
704	2381	3	101
1381	2385	3	101
1498	2459	3	101
1756	2927	3	101
2188	2997	3	101
2730	3153	3	101
2954	3244	3	101
1490	2129	3	102
299	2224	3	102
1134	2238	3	102
704	2381	3	102
1389	2385	3	102
1795	2639	3	102
2351	2873	3	102
2851	3001	3	102
2958	3078	3	102
1475	2133	3	103
299	2224	3	103
1114	2237	3	103
704	2381	3	103
1777	2643	3	103
1987	2938	3	103
2713	3110	3	103
299	2224	3	104
1134	2238	3	104
704	2381	3	104
1465	2454	3	104
2149	2742	3	104
2377	2987	3	104
1467	2129	3	107
299	2224	3	107
1159	2239	3	107
704	2381	3	107
1770	2646	3	107
1895	3002	3	107
2589	3143	3	107
3083	3295	3	107
299	2224	3	108
1134	2238	3	108
1560	2307	3	108
699	2381	3	108
1740	2640	3	108
1894	3026	3	108
2248	3165	3	108
2812	3187	3	108
2601	3425	3	108
2967	3435	3	108
1463	2129	3	109
299	2224	3	109
1159	2239	3	109
1569	2316	3	109
704	2381	3	109
1696	2581	3	109
1848	3028	3	109
2525	3281	3	109
299	2224	3	110
1114	2237	3	110
720	2381	3	110
1472	2418	3	110
1827	2583	3	110
2112	2765	3	110
2443	3025	3	110
1475	2133	3	111
299	2224	3	111
1114	2237	3	111
1730	2266	3	111
704	2381	3	111
2241	3087	3	111
2959	3271	3	111
1467	2129	3	112
299	2224	3	112
1114	2237	3	112
1719	2280	3	112
704	2381	3	112
2103	2906	3	112
1966	3144	3	112
2200	3155	3	112
2305	3265	3	112
2679	3546	3	112
3320	3663	3	112
299	2224	3	113
1134	2238	3	113
699	2381	3	113
1407	2385	3	113
2271	2993	3	113
2936	3388	3	113
299	2224	3	114
1114	2237	3	114
704	2381	3	114
1381	2385	3	114
2158	2772	3	114
2346	2779	3	114
2650	3084	3	114
2924	3251	3	114
299	2224	3	117
704	2381	3	117
1138	2948	3	117
2309	3157	3	117
2870	3308	3	117
299	2224	3	118
1114	2237	3	118
704	2381	3	118
1463	2454	3	118
2319	2808	3	118
2573	2925	3	118
299	2224	3	119
1114	2237	3	119
704	2381	3	119
1381	2385	3	119
1803	2583	3	119
2012	2716	3	119
2214	2986	3	119
299	2224	3	120
1114	2237	3	120
704	2381	3	120
1381	2385	3	120
1478	2418	3	120
1803	2582	3	120
2054	2751	3	120
2412	2950	3	120
1491	2129	3	121
299	2224	3	121
1160	2239	3	121
704	2381	3	121
1389	2385	3	121
1769	2646	3	121
1895	2998	3	121
2485	3464	3	121
3572	3776	3	121
1472	2133	3	122
299	2224	3	122
1114	2237	3	122
720	2381	3	122
1906	2998	3	122
2387	3343	3	122
2876	3439	3	122
299	2224	3	123
1114	2237	3	123
720	2381	3	123
1472	2454	3	123
2284	2781	3	123
2387	2938	3	123
299	2224	3	124
1114	2237	3	124
704	2381	3	124
1415	2387	3	124
2492	3202	3	124
2984	3309	3	124
299	2224	3	125
1114	2237	3	125
704	2381	3	125
1381	2385	3	125
2102	3104	3	125
2387	3480	3	125
299	2224	3	126
1114	2237	3	126
720	2381	3	126
1381	2385	3	126
1498	2459	3	126
2413	3021	3	126
299	2224	3	127
1134	2238	3	127
704	2381	3	127
1465	2454	3	127
2302	2973	3	127
299	2224	3	128
704	2381	3	128
1138	2938	3	128
2501	3137	3	128
2939	3395	3	128
299	2224	3	129
704	2237	3	129
1175	2948	3	129
2791	3122	3	129
299	2224	3	130
1114	2237	3	130
704	2381	3	130
1381	2385	3	130
2102	3142	3	130
3175	3436	3	130
299	2224	3	131
1114	2237	3	131
704	2381	3	131
1415	2387	3	131
2108	3142	3	131
3175	3436	3	131
299	2224	3	132
1114	2237	3	132
720	2381	3	132
1381	2385	3	132
1498	2459	3	132
1761	2948	3	132
2617	3099	3	132
299	2224	3	133
1159	2239	3	133
704	2381	3	133
1467	2454	3	133
1771	2948	3	133
2530	2955	3	133
2736	2956	3	133
2632	3104	3	133
3026	3171	3	133
